Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
816694;2.0244444444444443;48.91583333333333;"48°54'57.000""N 2°1'28.000""E";78498;"";TUNNEL A14 PRÈS ROUTE DES QUARANTES SOUS;78300;POISSY;Tunnel;8.0;DDE
816696;2.1805555555555554;48.91222222222222;"48°54'44.000""N 2°10'50.000""E";78124;"";TUNNEL A14 ENTRE BD M BERTAUX ET BD DU G LECLERC;78420;CARRIERES SUR SEINE;Tunnel;9.0;DDE
816702;2.0669444444444443;48.78388888888889;"48°47'2.000""N 2°4'1.000""E";78297;"";7 R EUGÈNE FREYSSINET;78280;GUYANCOURT;Immeuble;14.0;RTE
816704;1.6997222222222224;48.99305555555556;"48°59'35.000""N 1°41'59.000""E";78361;"";68 R EMILE ZOLA;78200;MANTES LA JOLIE;Immeuble;24.0;Société HLM
816712;2.144722222222222;48.96111111111111;"48°57'40.000""N 2°8'41.000""E";78358;"";AV JACQUES LAFFITTE;78600;MAISONS LAFFITTE;"Château d'eau - réservoir";35.0;"Syndicat des eaux, Adduction"
817296;2.4119444444444444;48.804722222222225;"48°48'17.000""N 2°24'43.000""E";94002;"";40 QUAI BLANQUI;94140;ALFORTVILLE;Immeuble;40.2;Société HLM
817313;2.5780555555555553;48.8025;"48°48'9.000""N 2°34'41.000""E";94059;"";"17, AV DE L'EUROPE STADE LOUISON BOBET PYLÔNE D'ÉCLAIRAGE";94420;PLESSIS TREVISE;Pylône tubulaire;32.0;TOTEM
817353;1.7816666666666667;49.011944444444445;"49°0'43.000""N 1°46'54.000""E";78296;"";RUE DE BRUEIL;78440;GUITRANCOURT;"Château d'eau - réservoir";25.7;"Commune, communauté de commune"
817392;2.2133333333333334;48.931111111111115;"48°55'52.000""N 2°12'48.000""E";95063;"";55 R PARMENTIER CITÉ ROGER MASSON;95870;BEZONS;Immeuble;31.5;Société HLM
817494;2.767777777777778;48.865;"48°51'54.000""N 2°46'4.000""E";77111;"";BD DU GRAND FOSSÉ;77700;CHESSY;Immeuble;20.2;Société Privée
817496;2.618333333333333;48.949444444444445;"48°56'58.000""N 2°37'6.000""E";77514;"";56 AV DE NORMANDIE NIEMEN;77270;VILLEPARISIS;Immeuble;20.6;Société HLM
818521;2.325;48.784444444444446;"48°47'4.000""N 2°19'30.000""E";94016;"";"23 AV DE L'EUROPE";94230;CACHAN;Pylône autostable;35.0;"Commune, communauté de commune"
819491;2.198888888888889;48.97888888888889;"48°58'44.000""N 2°11'56.000""E";95176;"";11 R DU FORT RES DU PARC;95240;CORMEILLES EN PARISIS;Immeuble;24.0;Société HLM
819900;2.4941666666666666;48.835;"48°50'6.000""N 2°29'39.000""E";94052;"";10 R DU VIADUC;94130;NOGENT SUR MARNE;Immeuble;31.0;"Copropriété, Syndic, SCI"
820338;2.560277777777778;48.778888888888886;"48°46'44.000""N 2°33'37.000""E";94053;"";RTE DE LA QUEUE EN BRIE;94880;NOISEAU;Tour hertzienne;56.3;ORANGE Services Fixes
820801;2.3055555555555554;48.968333333333334;"48°58'6.000""N 2°18'20.000""E";95210;"";85 R DU GÉNÉRAL DE GAULLE;95880;ENGHIEN LES BAINS;Immeuble;22.0;"Copropriété, Syndic, SCI"
820863;2.328888888888889;48.727777777777774;"48°43'40.000""N 2°19'44.000""E";91689;"";5 RTE DE MORANGIS;91320;WISSOUS;Pylône tubulaire;24.0;TOTEM
820867;2.3922222222222222;48.67472222222222;"48°40'29.000""N 2°23'32.000""E";91687;"";ZI LES NOUES DE SEINE FRANCE TELECOM CDA;91170;VIRY CHATILLON;Pylône autostable;39.0;TOTEM
820871;2.3569444444444443;48.695277777777775;"48°41'43.000""N 2°21'25.000""E";91326;"";1 R GABRIEL FAURE;91260;JUVISY SUR ORGE;Immeuble;25.0;Société HLM
820897;2.207777777777778;48.76222222222222;"48°45'44.000""N 2°12'28.000""E";91064;BEL AIR;RTE DE GISY CASERNE;91570;BIEVRES;Pylône tubulaire;40.0;TOTEM
820915;2.328333333333333;48.708333333333336;"48°42'30.000""N 2°19'42.000""E";91432;"";"6 R DE L'ORMETEAU";91420;MORANGIS;Immeuble;26.7;Société Privée
820917;2.2733333333333334;48.72972222222222;"48°43'47.000""N 2°16'24.000""E";91377;"";19 R DE LA DIVISION LECLERC;91300;MASSY;Immeuble;19.0;Société HLM
820925;2.3719444444444444;48.70194444444444;"48°42'7.000""N 2°22'19.000""E";91027;"";52 AV FRANÇOIS MITERRAND;91200;ATHIS MONS;Immeuble;20.0;Société HLM
820933;2.337222222222222;48.70027777777778;"48°42'1.000""N 2°20'14.000""E";91432;"";6 R GUSTAVE EIFFEL STÉ FACOM;91420;MORANGIS;Immeuble;23.5;Société Privée
820937;2.294722222222222;48.700833333333335;"48°42'3.000""N 2°17'41.000""E";91345;"";12 R BERTILLON RÉS. LES SOURCES;91160;LONGJUMEAU;Immeuble;27.0;"Copropriété, Syndic, SCI"
820939;2.365277777777778;48.679722222222225;"48°40'47.000""N 2°21'55.000""E";91589;"";34 R DU PRÉSIDENT ST MARTIN;91600;SAVIGNY SUR ORGE;Immeuble;30.2;Société HLM
820945;2.2169444444444446;48.7575;"48°45'27.000""N 2°13'1.000""E";91064;LE COTTAGE;ALLÉE DE LA FERME;91570;BIEVRES;Immeuble;22.0;"Copropriété, Syndic, SCI"
820951;2.2819444444444446;48.67722222222222;"48°40'38.000""N 2°16'55.000""E";91044;LA BÂTE;N.20 STATION TOTAL;91160;BALLAINVILLIERS;Pylône autostable;24.0;TOTEM
820953;2.415277777777778;48.69833333333333;"48°41'54.000""N 2°24'55.000""E";91657;"";CHEM DES MOUSSEAUX;91270;VIGNEUX SUR SEINE;Immeuble;27.0;ORANGE Services Fixes
820957;2.428888888888889;48.70361111111111;"48°42'13.000""N 2°25'44.000""E";91657;"";18 R HENRI CHARON;91270;VIGNEUX SUR SEINE;Immeuble;37.0;"Copropriété, Syndic, SCI"
820959;2.3744444444444444;48.663333333333334;"48°39'48.000""N 2°22'28.000""E";91687;"";AV. MARMONT 2 R DU MOULIN JOLI;91170;VIRY CHATILLON;Immeuble;22.0;"Copropriété, Syndic, SCI"
820961;2.3713888888888888;48.694722222222225;"48°41'41.000""N 2°22'17.000""E";91326;"";R CAMILLE FLAMMARION;91260;JUVISY SUR ORGE;Immeuble;26.7;"Copropriété, Syndic, SCI"
820973;2.2622222222222224;48.721944444444446;"48°43'19.000""N 2°15'44.000""E";91377;"";147 AV DE PARIS;91300;MASSY;Bâtiment;31.1;ORANGE Services Fixes
821300;2.214722222222222;48.81861111111111;"48°49'7.000""N 2°12'53.000""E";92072;"";R ALBERT DAMMOUSSE STADE DES FONTAINES;92310;SEVRES;pylône arbre;30.0;CELLNEX
821376;2.0019444444444443;48.92388888888889;"48°55'26.000""N 2°0'7.000""E";78466;"";CHEM DE FAUVEAU CTRE D EXPLOITATION DDE 78 D ORGEVAL;78630;ORGEVAL;Pylône tubulaire;12.0;ORANGE
821400;2.2983333333333333;48.80388888888889;"48°48'14.000""N 2°17'54.000""E";92020;"";"41 R ETIENNE DEFORGES CHÂTEAUX D'EAU";92320;CHATILLON;"Château d'eau - réservoir";24.0;SNCF Réseau
821404;1.6208333333333333;48.98222222222222;"48°58'56.000""N 1°37'15.000""E";78484;LE PLANT MERCIER;CHEM DES BEURONS PK64 VOIE DE CHEM DE FER;78200;PERDREAUVILLE;Pylône autostable;26.0;SNCF Réseau
821410;2.271111111111111;48.7125;"48°42'45.000""N 2°16'16.000""E";91136;BUTTE CHAUMONT;STADE DE CHAMPLAN;91160;CHAMPLAN;Pylône autostable;21.0;ORANGE
821414;2.411111111111111;48.675555555555555;"48°40'32.000""N 2°24'40.000""E";91201;"";6 ALLÉE FLORÉAL;91210;DRAVEIL;Immeuble;17.0;Société HLM
821426;2.3297222222222222;48.94083333333333;"48°56'27.000""N 2°19'47.000""E";92078;"";66/68 AV. JEAN MOULIN RÉSIDENCE VILLENEUVE;92390;VILLENEUVE LA GARENNE;Immeuble;51.0;Société Privée
821428;2.2533333333333334;48.76416666666667;"48°45'51.000""N 2°15'12.000""E";92019;"";SQ. HENRI SELLIER;92290;CHATENAY MALABRY;Immeuble;37.0;Société HLM
821430;2.2197222222222224;48.84444444444444;"48°50'40.000""N 2°13'11.000""E";92064;"";14 R DE LA LIBÉRATION;92210;SAINT CLOUD;Immeuble;30.0;Société Privée
821436;2.346111111111111;48.67805555555555;"48°40'41.000""N 2°20'46.000""E";91589;"";41 AV CHARLES DE GAULLE HLM LA SABLIÈRE;91600;SAVIGNY SUR ORGE;Immeuble;29.0;Société HLM
821440;2.3822222222222225;48.71222222222222;"48°42'44.000""N 2°22'56.000""E";91027;"";"IMP.JEAN LE STRADIC STADE CITÉ DE L'AIR";91200;ATHIS MONS;Pylône tubulaire;21.0;"Commune, communauté de commune"
821446;2.3672222222222223;48.72805555555556;"48°43'41.000""N 2°22'2.000""E";91479;AÉROPORT DE PARIS-ORLY;"AVENUE SUD AÉROGARE D'ORLY SUD";91550;PARAY VIEILLE POSTE;Bâtiment;35.9;"CCI,Ch Metiers,Port Aut,Aérop"
821460;2.2258333333333336;48.82;"48°49'12.000""N 2°13'33.000""E";92048;"";2 R MANSARD;92190;MEUDON;Bâtiment;23.0;ORANGE Services Fixes
821462;2.1869444444444444;48.88333333333333;"48°53'0.000""N 2°11'13.000""E";92063;"";R PIERRE BROSSOLETTE;92500;RUEIL MALMAISON;Immeuble;27.8;ORANGE Services Fixes
821464;2.1775;48.68666666666667;"48°41'12.000""N 2°10'39.000""E";91692;"";"3,5 ALLÉE ROSALIE AV D'ALSACE";91940;ULIS;Immeuble;35.0;"Copropriété, Syndic, SCI"
821468;2.3658333333333332;48.70444444444445;"48°42'16.000""N 2°21'57.000""E";91027;"";"23 R DE L'ORME ROBINET";91200;ATHIS MONS;Immeuble;22.0;Société HLM
821470;2.2938888888888886;48.89694444444444;"48°53'49.000""N 2°17'38.000""E";92044;"";R PIERRE BROSSOLETTE CPE NEUILLY;92300;LEVALLOIS PERRET;Immeuble;43.5;ORANGE Services Fixes
821472;2.276944444444444;48.74194444444444;"48°44'31.000""N 2°16'37.000""E";91645;"";R MARIUS HUE STADE ROBERT DESNOS;91370;VERRIERES LE BUISSON;Pylône autostable;37.0;"Commune, communauté de commune"
821476;2.218611111111111;48.78666666666667;"48°47'12.000""N 2°13'7.000""E";92048;"";22-24 AV MARÉCHAL JUIN;92190;MEUDON;Bâtiment;31.0;ORANGE Services Fixes
821480;2.312777777777778;48.93083333333333;"48°55'51.000""N 2°18'46.000""E";92036;"";20 R THOMAS EDISON;92230;GENNEVILLIERS;Pylône autostable;25.0;TOTEM
821482;2.176388888888889;48.82083333333333;"48°49'15.000""N 2°10'35.000""E";92077;"";115 R DE VERSAILLES IMM RÉSIDENCE  DES SAPINS BLEUS;92410;VILLE D AVRAY;Immeuble;24.5;Etablissement de soins
821492;2.3705555555555557;48.71333333333333;"48°42'48.000""N 2°22'14.000""E";91479;"";4/6 AV PAUL VAILLANT COUTURIER HOTEL;91550;PARAY VIEILLE POSTE;Immeuble;14.0;Société Privée
